u_node_id,v_node_id,tau_idx,tau,frac,n_samples_used
14,15,59,0.59,0.6153555512428284,4
14,15,60,0.6,0.6265625953674316,4
14,15,61,0.61,0.6391453146934509,4
14,15,62,0.62,0.651728093624115,4
14,15,63,0.63,0.664310872554779,4
14,15,64,0.64,0.6768936514854431,4
14,15,65,0.65,0.6894764304161072,4
14,15,66,0.66,0.7020591497421265,4
14,15,67,0.67,0.7136205434799194,4
14,15,68,0.68,0.7231389880180359,4
14,15,69,0.69,0.7326574325561523,4
14,15,70,0.7,0.7421759366989136,4
14,15,71,0.71,0.75169438123703,4
14,15,72,0.72,0.7612128257751465,4
14,15,73,0.73,0.7707313299179077,4
14,15,74,0.74,0.780249834060669,4
14,15,75,0.75,0.7897682189941406,4
14,15,76,0.76,0.7992867231369019,4
14,15,77,0.77,0.8088052272796631,4
14,15,78,0.78,0.818531334400177,4
14,15,79,0.79,0.8289843797683716,4
14,15,80,0.8,0.8394374251365662,4
14,15,81,0.81,0.8498904705047607,4
14,15,82,0.82,0.8603435158729553,4
14,15,83,0.83,0.8707965612411499,4
14,15,84,0.84,0.8812495470046997,4
14,15,85,0.85,0.8917025923728943,4
14,15,86,0.86,0.9021556377410889,4
14,15,87,0.87,0.9126086235046387,4
14,15,88,0.88,0.923061728477478,4
14,15,89,0.89,0.9330297708511353,4
14,15,90,0.9,0.9391179084777832,4
14,15,91,0.91,0.9452061653137207,4
14,15,92,0.92,0.9512943625450134,4
14,15,93,0.93,0.9573825597763062,4
14,15,94,0.94,0.9634708166122437,4
14,15,95,0.95,0.9695589542388916,4
14,15,96,0.96,0.9756472110748291,4
14,15,97,0.97,0.9817354083061218,4
14,15,98,0.98,0.9878236055374146,4
14,15,99,0.99,0.9939118027687073,4
14,15,100,1.0,1.0,4
14,21,0,0.0,0.0,5
14,21,1,0.01,0.012059688568115234,5
14,21,2,0.02,0.024119436740875244,5
14,21,3,0.03,0.03617912530899048,5
14,21,4,0.04,0.04823881387710571,5
14,21,5,0.05,0.06029856204986572,5
14,21,6,0.06,0.07235825061798096,5
14,21,7,0.07,0.08441793918609619,5
14,21,8,0.08,0.09603309631347656,5
14,21,9,0.09,0.10664796829223633,5
14,21,10,0.1,0.11726278066635132,5
14,21,11,0.11,0.12787765264511108,5
14,21,12,0.12,0.13849252462387085,5
14,21,13,0.13,0.14910739660263062,5
14,21,14,0.14,0.1597222089767456,5
14,21,15,0.15,0.17033708095550537,5
14,21,16,0.16,0.18131345510482788,5
14,21,17,0.17,0.1925157904624939,5
14,21,18,0.18,0.20371806621551514,5
14,21,19,0.19,0.21492040157318115,5
14,21,20,0.2,0.2261226773262024,5
14,21,21,0.21,0.2373250126838684,5
14,21,22,0.22,0.24852728843688965,5
14,21,23,0.23,0.25972962379455566,5
14,21,24,0.24,0.2712058424949646,5
14,21,25,0.25,0.2827049493789673,5
14,21,26,0.26,0.29420405626296997,5
14,21,27,0.27,0.3057031035423279,5
14,21,28,0.28,0.31720221042633057,5
14,21,29,0.29,0.32870131731033325,5
14,21,30,0.3,0.34020036458969116,5
14,21,31,0.31,0.3518698811531067,5
14,21,32,0.32,0.36410754919052124,5
14,21,33,0.33,0.376345157623291,5
14,21,34,0.34,0.38858282566070557,5
14,21,35,0.35,0.40082043409347534,5
14,21,36,0.36,0.4130580425262451,5
14,21,37,0.37,0.42529571056365967,5
14,21,38,0.38,0.43753331899642944,5
14,21,39,0.39,0.4488269090652466,5
14,21,40,0.4,0.459311306476593,5
14,21,41,0.41,0.46979570388793945,5
14,21,42,0.42,0.4802801012992859,5
14,21,43,0.43,0.4907644987106323,5
14,21,44,0.44,0.501248836517334,5
14,21,45,0.45,0.5117332339286804,5
14,21,46,0.46,0.5222176313400269,5
14,21,47,0.47,0.5340944528579712,5
14,21,48,0.48,0.5462245345115662,5
14,21,49,0.49,0.5583545565605164,5
14,21,50,0.5,0.5704845786094666,5
14,21,51,0.51,0.5826146602630615,5
14,21,52,0.52,0.5947446823120117,5
14,21,53,0.53,0.6068747043609619,5
14,21,54,0.54,0.618932843208313,5
14,21,55,0.55,0.6305953860282898,5
14,21,56,0.56,0.6422579288482666,5
14,21,57,0.57,0.6539205312728882,5
14,21,58,0.58,0.6655831336975098,5
14,21,59,0.59,0.6772456765174866,5
14,21,60,0.6,0.6889082193374634,5
14,21,61,0.61,0.700570821762085,5
14,21,62,0.62,0.7122106552124023,5
14,21,63,0.63,0.7238240242004395,5
14,21,64,0.64,0.735437273979187,5
14,21,65,0.65,0.7470506429672241,5
14,21,66,0.66,0.7586639523506165,5
14,21,67,0.67,0.7702772617340088,5
14,21,68,0.68,0.7818906307220459,5
14,21,69,0.69,0.7935039401054382,5
14,21,70,0.7,0.8036723136901855,5
14,21,71,0.71,0.8134072422981262,5
14,21,72,0.72,0.8231421709060669,5
14,21,73,0.73,0.8328770995140076,5
14,21,74,0.74,0.8426120281219482,5
14,21,75,0.75,0.8523468971252441,5
14,21,76,0.76,0.8620818257331848,5
14,21,77,0.77,0.871810793876648,5
14,21,78,0.78,0.8814684152603149,5
14,21,79,0.79,0.8911259770393372,5
14,21,80,0.8,0.9007835984230042,5
14,21,81,0.81,0.9104411602020264,5
14,21,82,0.82,0.9200987815856934,5
14,21,83,0.83,0.9297564029693604,5
14,21,84,0.84,0.9394139647483826,5
14,21,85,0.85,0.9472622275352478,5
14,21,86,0.86,0.9522155523300171,5
14,21,87,0.87,0.9571689367294312,5
14,21,88,0.88,0.9621222615242004,5
14,21,89,0.89,0.9670755863189697,5
14,21,90,0.9,0.972028911113739,5
14,21,91,0.91,0.9769822359085083,5
14,21,92,0.92,0.9819355607032776,5
14,21,93,0.93,0.9849483370780945,5
14,21,94,0.94,0.9870985746383667,5
14,21,95,0.95,0.9892488121986389,5
14,21,96,0.96,0.9913990497589111,5
14,21,97,0.97,0.9935492873191833,5
14,21,98,0.98,0.9956995248794556,5
14,21,99,0.99,0.9978497624397278,5
14,21,100,1.0,1.0,5
15,12,0,0.0,0.0,5
15,12,1,0.01,0.009999990463256836,5
15,12,2,0.02,0.019999980926513672,5
15,12,3,0.03,0.029999971389770508,5
15,12,4,0.04,0.04000002145767212,5
15,12,5,0.05,0.050000011920928955,5
15,12,6,0.06,0.06000000238418579,5
15,12,7,0.07,0.06999999284744263,5
15,12,8,0.08,0.07999998331069946,5
15,12,9,0.09,0.09000003337860107,5
15,12,10,0.1,0.10000002384185791,5
15,12,11,0.11,0.11000001430511475,5
15,12,12,0.12,0.12000000476837158,5
15,12,13,0.13,0.12999999523162842,5
15,12,14,0.14,0.13999998569488525,5
15,12,15,0.15,0.1499999761581421,5
15,12,16,0.16,0.1600000262260437,5
15,12,17,0.17,0.17000001668930054,5
15,12,18,0.18,0.18000000715255737,5
15,12,19,0.19,0.1899999976158142,5
15,12,20,0.2,0.19999998807907104,5
15,12,21,0.21,0.20999997854232788,5
15,12,22,0.22,0.2200000286102295,5
15,12,23,0.23,0.23000001907348633,5
15,12,24,0.24,0.24000000953674316,5
15,12,25,0.25,0.25,5
15,12,26,0.26,0.25999999046325684,5
15,12,27,0.27,0.26999998092651367,5
15,12,28,0.28,0.2799999713897705,5
15,12,29,0.29,0.2900000214576721,5
15,12,30,0.3,0.30000001192092896,5
15,12,31,0.31,0.3100000023841858,5
15,12,32,0.32,0.3199999928474426,5
15,12,33,0.33,0.33000004291534424,5
15,12,34,0.34,0.3400000333786011,5
15,12,35,0.35,0.3500000238418579,5
15,12,36,0.36,0.36000001430511475,5
15,12,37,0.37,0.3700000047683716,5
15,12,38,0.38,0.3799999952316284,5
15,12,39,0.39,0.38999998569488525,5
15,12,40,0.4,0.3999999761581421,5
15,12,41,0.41,0.4100000262260437,5
15,12,42,0.42,0.42000001668930054,5
15,12,43,0.43,0.4300000071525574,5
15,12,44,0.44,0.4399999976158142,5
15,12,45,0.45,0.44999998807907104,5
15,12,46,0.46,0.46000003814697266,5
15,12,47,0.47,0.4700000286102295,5
15,12,48,0.48,0.48000001907348633,5
15,12,49,0.49,0.49000000953674316,5
15,12,50,0.5,0.5,5
15,12,51,0.51,0.5099999904632568,5
15,12,52,0.52,0.5199999809265137,5
15,12,53,0.53,0.5299999713897705,5
15,12,54,0.54,0.5400000214576721,5
15,12,55,0.55,0.550000011920929,5
15,12,56,0.56,0.5600000023841858,5
15,12,57,0.57,0.5699999928474426,5
15,12,58,0.58,0.5800000429153442,5
15,12,59,0.59,0.5900000333786011,5
15,12,60,0.6,0.6000000238418579,5
15,12,61,0.61,0.6100000143051147,5
15,12,62,0.62,0.6200000047683716,5
15,12,63,0.63,0.6299999952316284,5
15,12,64,0.64,0.6399999856948853,5
15,12,65,0.65,0.6517751216888428,5
15,12,66,0.66,0.664030909538269,5
15,12,67,0.67,0.6762866973876953,5
15,12,68,0.68,0.6885425448417664,5
15,12,69,0.69,0.7007983922958374,5
15,12,70,0.7,0.7130541801452637,5
15,12,71,0.71,0.7253100275993347,5
15,12,72,0.72,0.7375658750534058,5
15,12,73,0.73,0.749821662902832,5
15,12,74,0.74,0.7620512247085571,5
15,12,75,0.75,0.7712031006813049,5
15,12,76,0.76,0.7803549766540527,5
15,12,77,0.77,0.7895068526268005,5
15,12,78,0.78,0.7986587285995483,5
15,12,79,0.79,0.8078106045722961,5
15,12,80,0.8,0.816962480545044,5
15,12,81,0.81,0.8261143565177917,5
15,12,82,0.82,0.8352662324905396,5
15,12,83,0.83,0.8444181084632874,5
15,12,84,0.84,0.8535699844360352,5
15,12,85,0.85,0.862721860408783,5
15,12,86,0.86,0.8718737363815308,5
15,12,87,0.87,0.8810256123542786,5
15,12,88,0.88,0.8901774883270264,5
15,12,89,0.89,0.8993293642997742,5
15,12,90,0.9,0.908481240272522,5
15,12,91,0.91,0.9176331162452698,5
15,12,92,0.92,0.9267849922180176,5
15,12,93,0.93,0.9359368681907654,5
15,12,94,0.94,0.9450887441635132,5
15,12,95,0.95,0.954240620136261,5
15,12,96,0.96,0.9633924961090088,5
15,12,97,0.97,0.9725443720817566,5
15,12,98,0.98,0.9816962480545044,5
15,12,99,0.99,0.9908481240272522,5
15,12,100,1.0,1.0,5
15,14,0,0.0,0.0,4
15,14,1,0.01,0.006088197231292725,4
15,14,2,0.02,0.01217639446258545,4
15,14,3,0.03,0.018264591693878174,4
15,14,4,0.04,0.0243527889251709,4
15,14,5,0.05,0.0304410457611084,4
15,14,6,0.06,0.03652918338775635,4
15,14,7,0.07,0.04261744022369385,4
15,14,8,0.08,0.04870563745498657,4
15,14,9,0.09,0.0547938346862793,4
15,14,10,0.1,0.0608820915222168,4
15,14,11,0.11,0.06697022914886475,4
15,14,12,0.12,0.07693827152252197,4
15,14,13,0.13,0.08739137649536133,4
15,14,14,0.14,0.09784436225891113,4
15,14,15,0.15,0.10829740762710571,4
15,14,16,0.16,0.11875045299530029,4
15,14,17,0.17,0.1292034387588501,4
15,14,18,0.18,0.13965648412704468,4
15,14,19,0.19,0.15010952949523926,4
15,14,20,0.2,0.16056257486343384,4
15,14,21,0.21,0.17101562023162842,4
15,14,22,0.22,0.181468665599823,4
15,14,23,0.23,0.19119477272033691,4
15,14,24,0.24,0.20071327686309814,4
15,14,25,0.25,0.21023178100585938,4
15,14,26,0.26,0.21975016593933105,4
15,14,27,0.27,0.22926867008209229,4
15,14,28,0.28,0.23878717422485352,4
15,14,29,0.29,0.24830561876296997,4
15,14,30,0.3,0.2578240633010864,4
15,14,31,0.31,0.26734256744384766,4
15,14,32,0.32,0.2768610119819641,4
15,14,33,0.33,0.28637945652008057,4
15,14,34,0.34,0.29794085025787354,4
15,14,35,0.35,0.3105235695838928,4
15,14,36,0.36,0.3231063485145569,4
15,14,37,0.37,0.33568912744522095,4
15,14,38,0.38,0.348271906375885,4
15,14,39,0.39,0.3608546853065491,4
15,14,40,0.4,0.37343740463256836,4
15,14,41,0.41,0.38464444875717163,4
15,14,42,0.42,0.3955898880958557,4
15,14,43,0.43,0.4065353274345398,4
15,14,44,0.44,0.4174807667732239,4
15,14,45,0.45,0.42842620611190796,4
15,14,46,0.46,0.43937164545059204,4
15,14,47,0.47,0.4503170847892761,4
15,14,48,0.48,0.4612625241279602,4
15,14,49,0.49,0.4722079634666443,4
15,14,50,0.5,0.48315340280532837,4
15,14,51,0.51,0.4938161373138428,4
15,14,52,0.52,0.5044788122177124,4
15,14,53,0.53,0.515141487121582,4
15,14,54,0.54,0.5258042216300964,4
15,14,55,0.55,0.5364669561386108,4
15,14,56,0.56,0.5471296310424805,4
15,14,57,0.57,0.5577923655509949,4
15,14,58,0.58,0.5684550404548645,4
15,14,59,0.59,0.5791177749633789,4
15,14,60,0.6,0.5897804498672485,4
15,14,61,0.61,0.6004431247711182,4
15,14,62,0.62,0.6111059188842773,4
15,14,63,0.63,0.6191220283508301,4
15,14,64,0.64,0.6244915723800659,4
15,14,65,0.65,0.6298611760139465,4
15,14,66,0.66,0.6352307796478271,4
15,14,67,0.67,0.6429125666618347,4
15,14,68,0.68,0.6552188396453857,4
15,14,69,0.69,0.6675251126289368,4
15,14,70,0.7,0.679831326007843,4
15,14,71,0.71,0.692137598991394,4
15,14,72,0.72,0.7044438123703003,4
15,14,73,0.73,0.7167500853538513,4
15,14,74,0.74,0.7290563583374023,4
15,14,75,0.75,0.7413625717163086,4
15,14,76,0.76,0.7517080903053284,4
15,14,77,0.77,0.7620536088943481,4
15,14,78,0.78,0.7723990678787231,4
15,14,79,0.79,0.7827445864677429,4
15,14,80,0.8,0.7930901050567627,4
15,14,81,0.81,0.8034355640411377,4
15,14,82,0.82,0.8137810826301575,4
15,14,83,0.83,0.8241266012191772,4
15,14,84,0.84,0.8344720602035522,4
15,14,85,0.85,0.8448175191879272,4
15,14,86,0.86,0.8551630973815918,4
15,14,87,0.87,0.8655085563659668,4
15,14,88,0.88,0.8758540153503418,4
15,14,89,0.89,0.8861995339393616,4
15,14,90,0.9,0.8965450525283813,4
15,14,91,0.91,0.9068905115127563,4
15,14,92,0.92,0.9172360301017761,4
15,14,93,0.93,0.9275815486907959,4
15,14,94,0.94,0.9379270076751709,4
15,14,95,0.95,0.9482725262641907,4
15,14,96,0.96,0.9586180448532104,4
15,14,97,0.97,0.9689635038375854,4
15,14,98,0.98,0.9793090224266052,4
15,14,99,0.99,0.989654541015625,4
15,14,100,1.0,1.0,4
15,16,0,0.0,0.0,3
15,16,1,0.01,0.0025413541588932276,3
15,16,2,0.02,0.005082708317786455,3
15,16,3,0.03,0.007624062709510326,3
15,16,4,0.04,0.01016541663557291,3
15,16,5,0.05,0.012706771492958069,3
15,16,6,0.06,0.015248125419020653,3
15,16,7,0.07,0.017789479345083237,3
15,16,8,0.08,0.02033083327114582,3
15,16,9,0.09,0.022872189059853554,3
15,16,10,0.1,0.025413542985916138,3
15,16,11,0.11,0.02795489691197872,3
15,16,12,0.12,0.030496250838041306,3
15,16,13,0.13,0.03303760662674904,3
15,16,14,0.14,0.03557895869016647,3
15,16,15,0.15,0.03812031447887421,3
15,16,16,0.16,0.04066166654229164,3
15,16,17,0.17,0.043203022330999374,3
15,16,18,0.18,0.04574437811970711,3
15,16,19,0.19,0.04828573018312454,3
15,16,20,0.2,0.050827085971832275,3
15,16,21,0.21,0.05336843803524971,3
15,16,22,0.22,0.05590979382395744,3
15,16,23,0.23,0.058451149612665176,3
15,16,24,0.24,0.06099250167608261,3
15,16,25,0.25,0.06353385746479034,3
15,16,26,0.26,0.07341938465833664,3
15,16,27,0.27,0.08330490440130234,3
15,16,28,0.28,0.09319043159484863,3
15,16,29,0.29,0.10307595133781433,3
15,16,30,0.3,0.11296147853136063,3
15,16,31,0.31,0.12284700572490692,3
15,16,32,0.32,0.13273252546787262,3
15,16,33,0.33,0.1426180601119995,3
15,16,34,0.34,0.1525035798549652,3
15,16,35,0.35,0.1623890995979309,3
15,16,36,0.36,0.1722746342420578,3
15,16,37,0.37,0.1821601539850235,3
15,16,38,0.38,0.1920456737279892,3
15,16,39,0.39,0.2019311934709549,3
15,16,40,0.4,0.2118167281150818,3
15,16,41,0.41,0.22170224785804749,3
15,16,42,0.42,0.23158776760101318,3
15,16,43,0.43,0.24147330224514008,3
15,16,44,0.44,0.25135883688926697,3
15,16,45,0.45,0.26124435663223267,3
15,16,46,0.46,0.27112987637519836,3
15,16,47,0.47,0.28101539611816406,3
15,16,48,0.48,0.29090091586112976,3
15,16,49,0.49,0.30078643560409546,3
15,16,50,0.5,0.31067198514938354,3
15,16,51,0.51,0.3220005929470062,3
15,16,52,0.52,0.3333292305469513,3
15,16,53,0.53,0.34465786814689636,3
15,16,54,0.54,0.35598650574684143,3
15,16,55,0.55,0.3673151135444641,3
15,16,56,0.56,0.3786437511444092,3
15,16,57,0.57,0.38997238874435425,3
15,16,58,0.58,0.4013010263442993,3
15,16,59,0.59,0.412629634141922,3
15,16,60,0.6,0.42395827174186707,3
15,16,61,0.61,0.43528690934181213,3
15,16,62,0.62,0.4466155469417572,3
15,16,63,0.63,0.4579441547393799,3
15,16,64,0.64,0.46927279233932495,3
15,16,65,0.65,0.48060142993927,3
15,16,66,0.66,0.4919300675392151,3
15,16,67,0.67,0.5032587051391602,3
15,16,68,0.68,0.5145873427391052,3
15,16,69,0.69,0.5259159207344055,3
15,16,70,0.7,0.5372445583343506,3
15,16,71,0.71,0.5485731959342957,3
15,16,72,0.72,0.5599921345710754,3
15,16,73,0.73,0.5752685070037842,3
15,16,74,0.74,0.5905448794364929,3
15,16,75,0.75,0.6058211922645569,3
15,16,76,0.76,0.6210975646972656,3
15,16,77,0.77,0.6363739371299744,3
15,16,78,0.78,0.6516502499580383,3
15,16,79,0.79,0.6669266223907471,3
15,16,80,0.8,0.6822029948234558,3
15,16,81,0.81,0.6980928182601929,3
15,16,82,0.82,0.7139827013015747,3
15,16,83,0.83,0.7298725247383118,3
15,16,84,0.84,0.7457623481750488,3
15,16,85,0.85,0.7616522312164307,3
15,16,86,0.86,0.7775420546531677,3
15,16,87,0.87,0.7934319376945496,3
15,16,88,0.88,0.8093217611312866,3
15,16,89,0.89,0.8252116441726685,3
15,16,90,0.9,0.8411014676094055,3
15,16,91,0.91,0.8569913506507874,3
15,16,92,0.92,0.8728811740875244,3
15,16,93,0.93,0.8887710571289062,3
15,16,94,0.94,0.9046608805656433,3
15,16,95,0.95,0.9205507636070251,3
15,16,96,0.96,0.9364405870437622,3
15,16,97,0.97,0.952330470085144,3
15,16,98,0.98,0.9682202935218811,3
15,16,99,0.99,0.9841101765632629,3
15,16,100,1.0,1.0,3
16,15,0,0.0,0.0,3
16,15,1,0.01,0.01588982343673706,3
16,15,2,0.02,0.031779706478118896,3
16,15,3,0.03,0.04766952991485596,3
16,15,4,0.04,0.06355941295623779,3
16,15,5,0.05,0.07944923639297485,3
16,15,6,0.06,0.09533911943435669,3
16,15,7,0.07,0.11122894287109375,3
16,15,8,0.08,0.12711882591247559,3
16,15,9,0.09,0.14300864934921265,3
16,15,10,0.1,0.15889853239059448,3
16,15,11,0.11,0.17478835582733154,3
16,15,12,0.12,0.19067823886871338,3
16,15,13,0.13,0.20656806230545044,3
16,15,14,0.14,0.22245794534683228,3
16,15,15,0.15,0.23834776878356934,3
16,15,16,0.16,0.25423765182495117,3
16,15,17,0.17,0.27012747526168823,3
16,15,18,0.18,0.2860172986984253,3
16,15,19,0.19,0.30190718173980713,3
16,15,20,0.2,0.3177970051765442,3
16,15,21,0.21,0.33307337760925293,3
16,15,22,0.22,0.34834975004196167,3
16,15,23,0.23,0.36362606287002563,3
16,15,24,0.24,0.3789024353027344,3
16,15,25,0.25,0.3941788077354431,3
16,15,26,0.26,0.4094551205635071,3
16,15,27,0.27,0.4247314929962158,3
16,15,28,0.28,0.44000786542892456,3
16,15,29,0.29,0.45142680406570435,3
16,15,30,0.3,0.4627554416656494,3
16,15,31,0.31,0.4740840792655945,3
16,15,32,0.32,0.4854126572608948,3
16,15,33,0.33,0.49674129486083984,3
16,15,34,0.34,0.5080699324607849,3
16,15,35,0.35,0.51939857006073,3
16,15,36,0.36,0.530727207660675,3
16,15,37,0.37,0.5420558452606201,3
16,15,38,0.38,0.5533844232559204,3
16,15,39,0.39,0.5647131204605103,3
16,15,40,0.4,0.5760416984558105,3
16,15,41,0.41,0.5873703956604004,3
16,15,42,0.42,0.5986989736557007,3
16,15,43,0.43,0.6100276112556458,3
16,15,44,0.44,0.6213562488555908,3
16,15,45,0.45,0.6326848864555359,3
16,15,46,0.46,0.644013524055481,3
16,15,47,0.47,0.6553421020507812,3
16,15,48,0.48,0.6666707992553711,3
16,15,49,0.49,0.6779993772506714,3
16,15,50,0.5,0.6893280148506165,3
16,15,51,0.51,0.6992135643959045,3
16,15,52,0.52,0.7090990543365479,3
16,15,53,0.53,0.7189846038818359,3
16,15,54,0.54,0.728870153427124,3
16,15,55,0.55,0.7387556433677673,3
16,15,56,0.56,0.7486411333084106,3
16,15,57,0.57,0.7585266828536987,3
16,15,58,0.58,0.7684122323989868,3
16,15,59,0.59,0.7782977819442749,3
16,15,60,0.6,0.7881832718849182,3
16,15,61,0.61,0.7980688214302063,3
16,15,62,0.62,0.8079543113708496,3
16,15,63,0.63,0.8178398609161377,3
16,15,64,0.64,0.827725350856781,3
16,15,65,0.65,0.8376109004020691,3
16,15,66,0.66,0.8474963903427124,3
16,15,67,0.67,0.8573819398880005,3
16,15,68,0.68,0.8672674894332886,3
16,15,69,0.69,0.8771529793739319,3
16,15,70,0.7,0.88703852891922,3
16,15,71,0.71,0.8969240188598633,3
16,15,72,0.72,0.9068095684051514,3
16,15,73,0.73,0.9166951179504395,3
16,15,74,0.74,0.9265806078910828,3
16,15,75,0.75,0.9364661574363708,3
16,15,76,0.76,0.9390075206756592,3
16,15,77,0.77,0.9415488243103027,3
16,15,78,0.78,0.9440901875495911,3
16,15,79,0.79,0.9466315507888794,3
16,15,80,0.8,0.9491729140281677,3
16,15,81,0.81,0.951714277267456,3
16,15,82,0.82,0.9542556405067444,3
16,15,83,0.83,0.9567970037460327,3
16,15,84,0.84,0.9593383073806763,3
16,15,85,0.85,0.9618796706199646,3
16,15,86,0.86,0.9644210338592529,3
16,15,87,0.87,0.9669623970985413,3
16,15,88,0.88,0.9695037603378296,3
16,15,89,0.89,0.9720451235771179,3
16,15,90,0.9,0.9745864868164062,3
16,15,91,0.91,0.9771277904510498,3
16,15,92,0.92,0.9796691536903381,3
16,15,93,0.93,0.9822105169296265,3
16,15,94,0.94,0.9847518801689148,3
16,15,95,0.95,0.9872932434082031,3
16,15,96,0.96,0.9898346066474915,3
16,15,97,0.97,0.992375910282135,3
16,15,98,0.98,0.9949172735214233,3
16,15,99,0.99,0.9974586367607117,3
16,15,100,1.0,1.0,3
16,17,0,0.0,0.0,0
16,17,1,0.01,0.006963007152080536,0
16,17,2,0.02,0.013926014304161072,0
16,17,3,0.03,0.020889021456241608,0
16,17,4,0.04,0.027852028608322144,0
16,17,5,0.05,0.03481503576040268,0
16,17,6,0.06,0.041778042912483215,0
16,17,7,0.07,0.04874105006456375,0
16,17,8,0.08,0.055621180683374405,0
16,17,9,0.09,0.06257382780313492,0
16,17,10,0.1,0.06963007152080536,0
16,17,11,0.11,0.07985908538103104,0
16,17,12,0.12,0.09082985669374466,0
16,17,13,0.13,0.10180062800645828,0
16,17,14,0.14,0.11319775879383087,0
16,17,15,0.15,0.12374217063188553,0
16,17,16,0.16,0.13443103432655334,0
16,17,17,0.17,0.14159420132637024,0
16,17,18,0.18,0.1512349247932434,0
16,17,19,0.19,0.15963685512542725,0
16,17,20,0.2,0.16606879234313965,0
16,17,21,0.21,0.17042961716651917,0
16,17,22,0.22,0.18058887124061584,0
16,17,23,0.23,0.19074812531471252,0
16,17,24,0.24,0.2009073793888092,0
16,17,25,0.25,0.21004849672317505,0
16,17,26,0.26,0.22045373916625977,0
16,17,27,0.27,0.23138511180877686,0
16,17,28,0.28,0.24154436588287354,0
16,17,29,0.29,0.2517036199569702,0
16,17,30,0.3,0.2618628740310669,0
16,17,31,0.31,0.2727935314178467,0
16,17,32,0.32,0.2837241590023041,0
16,17,33,0.33,0.2946547865867615,0
16,17,34,0.34,0.30558544397354126,0
16,17,35,0.35,0.31651610136032104,0
16,17,36,0.36,0.32744672894477844,0
16,17,37,0.37,0.3381832540035248,0
16,17,38,0.38,0.3486475944519043,0
16,17,39,0.39,0.3602386713027954,0
16,17,40,0.4,0.3711693286895752,0
16,17,41,0.41,0.3814958930015564,0
16,17,42,0.42,0.39190298318862915,0
16,17,43,0.43,0.40306633710861206,0
16,17,44,0.44,0.4142296612262726,0
16,17,45,0.45,0.42467522621154785,0
16,17,46,0.46,0.4331287741661072,0
16,17,47,0.47,0.44345536828041077,0
16,17,48,0.48,0.45378196239471436,0
16,17,49,0.49,0.46410852670669556,0
16,17,50,0.5,0.47122639417648315,0
16,17,51,0.51,0.4850340485572815,0
16,17,52,0.52,0.49708718061447144,0
16,17,53,0.53,0.508799135684967,0
16,17,54,0.54,0.5179955959320068,0
16,17,55,0.55,0.532744824886322,0
16,17,56,0.56,0.5431283116340637,0
16,17,57,0.57,0.5535117387771606,0
16,17,58,0.58,0.5638951659202576,0
16,17,59,0.59,0.5742786526679993,0
16,17,60,0.6,0.5846620798110962,0
16,17,61,0.61,0.5950455069541931,0
16,17,62,0.62,0.6020047664642334,0
16,17,63,0.63,0.6158124208450317,0
16,17,64,0.64,0.6261959075927734,0
16,17,65,0.65,0.6351747512817383,0
16,17,66,0.66,0.6451658010482788,0
16,17,67,0.67,0.6559560298919678,0
16,17,68,0.68,0.6667463183403015,0
16,17,69,0.69,0.6775365471839905,0
16,17,70,0.7,0.6881741285324097,0
16,17,71,0.71,0.698347806930542,0
16,17,72,0.72,0.7085215449333191,0
16,17,73,0.73,0.7186952829360962,0
16,17,74,0.74,0.7291375398635864,0
16,17,75,0.75,0.7395749688148499,0
16,17,76,0.76,0.7501288652420044,0
16,17,77,0.77,0.7608246207237244,0
16,17,78,0.78,0.7714494466781616,0
16,17,79,0.79,0.7819476127624512,0
