start_node,goal_node,mission,goal_is_operation_node,n_alpha_values,n_unique_routes,route_changed_across_alpha,min_pred_time_s,max_pred_time_s,range_pred_time_s,min_pred_energy_J,max_pred_energy_J,range_pred_energy_J,low_alpha,high_alpha,low_alpha_route,high_alpha_route
6,25,6->25,0,5,1,0,27.075814247131348,27.075814247131348,0.0,2084.5021362304688,2084.5021362304688,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25,6 -> 33 -> 34 -> 28 -> 26 -> 25
6,26,6->26,0,5,1,0,21.21525287628174,21.21525287628174,0.0,1632.9971008300781,1632.9971008300781,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26,6 -> 33 -> 34 -> 28 -> 26
6,27,6->27,0,5,1,0,21.33265256881714,21.33265256881714,0.0,1641.8027038574219,1641.8027038574219,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 27,6 -> 33 -> 34 -> 28 -> 27
6,28,6->28,0,5,1,0,16.208498001098633,16.208498001098633,0.0,1247.2475280761719,1247.2475280761719,0.0,0.0,1.0,6 -> 33 -> 34 -> 28,6 -> 33 -> 34 -> 28
6,29,6->29,0,5,1,0,21.45633602142334,21.45633602142334,0.0,1651.4787292480469,1651.4787292480469,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 29,6 -> 33 -> 34 -> 28 -> 29
6,3,6->3,1,5,1,0,79.21160745620728,79.21160745620728,0.0,6090.814971923828,6090.814971923828,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 8 -> 3,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 8 -> 3
6,30,6->30,0,5,1,0,21.8209228515625,21.8209228515625,0.0,1679.9984436035156,1679.9984436035156,0.0,0.0,1.0,6 -> 33 -> 35 -> 32 -> 30,6 -> 33 -> 35 -> 32 -> 30
6,31,6->31,0,5,1,0,26.32532835006714,26.32532835006714,0.0,2025.8645935058594,2025.8645935058594,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 27 -> 31,6 -> 33 -> 34 -> 28 -> 27 -> 31
6,32,6->32,0,5,1,0,16.60126543045044,16.60126543045044,0.0,1277.8068237304688,1277.8068237304688,0.0,0.0,1.0,6 -> 33 -> 35 -> 32,6 -> 33 -> 35 -> 32
6,33,6->33,0,5,1,0,5.831916332244873,5.831916332244873,0.0,448.8385314941406,448.8385314941406,0.0,0.0,1.0,6 -> 33,6 -> 33
6,34,6->34,0,5,1,0,11.053862571716309,11.053862571716309,0.0,850.5838317871094,850.5838317871094,0.0,0.0,1.0,6 -> 33 -> 34,6 -> 33 -> 34
6,35,6->35,0,5,1,0,11.159687519073486,11.159687519073486,0.0,858.6606750488281,858.6606750488281,0.0,0.0,1.0,6 -> 33 -> 35,6 -> 33 -> 35
6,4,6->4,1,5,1,0,69.95812511444092,69.95812511444092,0.0,5383.412628173828,5383.412628173828,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 18 -> 4,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 18 -> 4
6,5,6->5,1,5,1,0,26.90687084197998,26.90687084197998,0.0,2071.3658752441406,2071.3658752441406,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 29 -> 5,6 -> 33 -> 34 -> 28 -> 29 -> 5
6,7,6->7,0,5,1,0,73.55582094192505,73.55582094192505,0.0,5653.634796142578,5653.634796142578,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 7,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 7
6,8,6->8,0,5,1,0,73.55535554885864,73.55535554885864,0.0,5654.136016845703,5654.136016845703,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 8,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 8
6,9,6->9,0,5,1,0,73.42678880691528,73.42678880691528,0.0,5642.8455810546875,5642.8455810546875,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 9,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 9
