t_sec,timestamp_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Cumulative energy consumption,Heading,Position confidence,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,Battery value,Going to ID,Current segment,Target reached,step_energy,energy_cum_from_start
1885,11:39:02,-4.475295048387097,18.00406806451613,0.29870250967741935,278.38709677419354,7021.5161290322585,331839.5677419355,0.03932725677419355,98.80645161290323,297.93548387096774,299.0,40.0,1,132,0,75.84899193549063,133134.1739919355
1886,11:39:03,-4.1819566875,18.016317656250003,0.29870083124999997,275.65625,6959.75,331913.9875,0.0350519115625,99.0,298.125,299.0,40.0,1,132,0,74.41975806449773,133208.59375
1887,11:39:04,-3.881145125,18.0277909375,0.29738463125000003,276.59375,6992.875,331994.509375,0.031446050625,99.6875,297.84375,296.5,40.0,1,132,0,80.52187500003492,133289.11562500003
1888,11:39:05,-3.6337959516129037,18.03395612903226,0.19988065806451613,277.5806451612903,7006.741935483871,332068.7548387096,0.10381620387096775,99.38709677419355,287.51612903225805,111.83870967741936,40.064516129032256,1,128,0,74.24546370957978,133363.36108870961
1889,11:39:06,-3.5074566875000004,18.074927343749998,0.104468185,272.1875,6863.9375,332144.77499999997,0.622727984375,99.0,276.3125,-67.28125,40.46875,1,128,0,76.02016129036201,133439.38124999998
1890,11:39:07,-3.455153890625,18.1563865625,0.11209922,269.0,6786.5,332221.2,1.21712,98.0,275.0,-50.5,40.5,1,124,0,76.42500000004657,133515.80625000002
1891,11:39:08,-3.4591544032258064,18.31454596774193,0.2030370451612903,283.83870967741933,7166.096774193548,332297.75483870966,1.5942509032258065,88.16129032258064,257.9032258064516,147.83870967741936,40.0,1,70,0,76.55483870964963,133592.36108870967
1892,11:39:09,-3.4564025468749997,18.54338265625,0.282029525,285.5625,7213.25,332374.4375,1.58862925,95.28125,264.34375,299.0,40.0,1,70,0,76.68266129033873,133669.04375
1893,11:39:10,-3.4553109374999997,18.835964375,0.29749100625,275.75,6967.0625,332453.09375,1.5671515,98.8125,297.125,297.34375,40.0,1,70,0,78.65625,133747.7
1894,11:39:11,-3.4523780468750003,19.100514843750002,0.296706634375,276.375,6971.71875,332532.79375,1.5734945625,99.78125,299.0,294.21875,40.0,1,70,0,79.70000000001164,133827.40000000002
1895,11:39:12,-3.4488911612903226,19.379094032258063,0.29668517096774194,277.741935483871,7016.645161290323,332608.5,1.5844058387096773,100.0,299.0,293.83870967741933,40.0,1,70,0,75.70624999998836,133903.10625
1896,11:39:13,-3.449810032258065,19.643345483870966,0.2972753129032258,277.7096774193548,7012.709677419355,332684.1387096774,1.5923330967741935,100.0,299.0,295.1290322580645,40.0,1,70,0,75.6387096773833,133978.7449596774
1897,11:39:14,-3.4575904375,19.96144296875,0.29883375624999997,276.71875,6986.53125,332762.02812499995,1.5961915312500001,100.0,298.46875,298.96875,40.0,1,74,0,77.88941532257013,134056.63437499997
1898,11:39:15,-3.460710453125,20.21464484375,0.29886035,279.5,7062.0,332839.65,1.5985079999999998,100.0,299.0,298.5,40.0,1,74,0,77.62187500006985,134134.25625000003
1899,11:39:16,-3.4648922187499998,20.519675156250003,0.29891353125,278.625,7043.3125,332917.1875,1.6014425,100.0,299.0,298.125,40.0,1,74,0,77.53749999997672,134211.79375
1900,11:39:17,-3.470634338709677,20.793153387096776,0.2992240387096774,276.8709677419355,6997.8387096774195,332994.19999999995,1.6023822903225806,100.0,299.0,298.80645161290323,40.0,1,74,0,77.01249999995343,134288.80624999997
1901,11:39:18,-3.477962671875,21.096138593750002,0.299166125,277.375,7007.28125,333071.965625,1.6022145625,100.0,299.0,299.0,40.0,1,74,0,77.76562500005821,134366.57187500002
1902,11:39:19,-3.482859112903226,21.362523870967742,0.2987436806451613,276.7741935483871,7005.677419354839,333148.9612903226,1.6029750967741936,100.0,298.4193548387097,299.0,40.0,1,74,0,76.99566532258177,134443.5675403226
1903,11:39:20,-3.491063140625,21.620202343749998,0.16289752375,260.15625,6559.5,333223.79375,1.6024093125,100.0,162.875,162.875,40.71875,1,74,0,74.83245967741823,134518.40000000002
1904,11:39:21,-3.494306609375,21.7352603125,0.09927002156249999,253.6875,6386.25,333294.065625,1.601873125,100.0,99.46875,99.875,41.0,1,74,0,70.27187499997672,134588.671875
1905,11:39:22,-3.4932758064516127,21.80806193548387,0.03837049548387097,234.06451612903226,5886.032258064516,333363.6161290322,1.6019470967741936,100.0,38.70967741935484,38.32258064516129,41.0,1,74,1,69.5505040322314,134658.22237903223
1906,11:39:23,-3.493525,21.817320000000002,0.0,220.5,5542.0,333424.25,1.602052,100.0,0.0,0.0,41.0,1,74,0,60.63387096778024,134718.85625
1907,11:39:24,-3.493525,21.817441875,0.0,219.53125,5519.6875,333488.38125,1.602052,100.0,0.0,0.0,41.0,1,74,0,64.13124999997672,134782.9875
1908,11:39:25,-3.493525,21.81880870967742,0.0,218.06451612903226,5481.806451612903,333548.2387096774,1.602052,100.0,0.0,0.0,41.0,1,74,0,59.85745967744151,134842.84495967743
1909,11:39:26,-3.493525,21.8161825,0.0,218.625,5494.6875,333607.70625,1.602052,100.0,0.0,0.0,41.0,1,74,0,59.46754032257013,134902.3125
1910,11:39:27,-3.493525,21.815654375,0.0,220.0,5529.34375,333669.346875,1.60254278125,100.0,0.0,0.0,41.0,1,74,0,61.640625,134963.953125
1911,11:39:28,-3.493525,21.81314741935484,0.0,220.0,5525.1612903225805,333730.1548387097,1.603797,100.0,0.0,0.0,41.0,1,74,0,60.807963709696196,135024.7610887097
1912,11:39:29,-3.4918187499999997,21.81236375,0.0,219.875,5503.375,333790.109375,1.603797,100.0,0.0,0.0,41.0,1,74,0,59.954536290315446,135084.715625
1913,11:39:30,-3.4910875,21.815126250000002,0.0,219.0625,5498.96875,333851.25625000003,1.603797,100.0,0.0,0.0,41.0,1,74,0,61.146875000034925,135145.86250000005
1914,11:39:31,-3.493525,21.812160625,0.0,230.09375,5790.5,333912.975,1.603797,100.0,0.0,0.0,41.0,6,72,0,61.71874999994179,135207.58125
1915,11:39:32,-3.4920272258064515,21.811736451612905,0.0006038252419354839,260.741935483871,6583.0,333981.7387096774,1.674519806451613,100.0,76.7741935483871,-75.93548387096774,40.41935483870968,6,72,0,68.76370967744151,135276.34495967743
1916,11:39:33,-3.514809296875,21.8366421875,0.0004653074625,262.34375,6615.53125,334054.45937500003,2.0282331562500002,91.40625,100.0,-98.0,40.46875,6,72,0,72.7206653226167,135349.06562500005
1917,11:39:34,-3.528612453125,21.822554531250002,0.0004254243,262.8125,6627.125,334128.21875,2.3665141875,81.9375,100.0,-78.4,40.4375,6,72,0,73.75937499996508,135422.825
1918,11:39:35,-3.514294125,21.8100959375,0.0004254243,262.71875,6622.125,334200.35,2.71903246875,68.625,100.0,-58.8,40.46875,6,72,0,72.13124999997672,135494.95625
1919,11:39:36,-3.46861703125,21.79697734375,0.0004254243,262.15625,6612.75,334272.80625,1.8504837187499998,73.59375,100.0,-39.199999999999996,40.28125,6,72,0,72.45625000004657,135567.41250000003
1920,11:39:37,-3.4439548125,21.796395625,0.0004254243,261.5625,6603.8125,334345.703125,-2.88798834375,59.25,100.0,-19.599999999999994,40.0,6,72,0,72.89687499997672,135640.309375
1921,11:39:38,-3.435798,21.79273125,0.000385540771875,259.84375,6554.40625,334418.996875,-2.53903328125,38.25,90.625,0.0,40.09375,6,72,0,73.29375000001164,135713.60312500002
1922,11:39:39,-3.4445845161290323,21.799027741935483,0.0,228.41935483870967,5740.419354838709,334486.735483871,-2.312249322580645,23.096774193548388,0.0,0.0,41.0,6,72,0,67.73860887100454,135781.34173387103
1923,11:39:40,-3.4907455,21.802659375,0.0,229.46875,5779.84375,334551.515625,-2.295739,69.0625,0.0,0.0,41.0,6,72,0,64.78014112898381,135846.121875
1924,11:39:41,-3.5224575967741933,21.78484274193548,0.0,226.03225806451613,5681.096774193548,334614.67741935485,-2.295739,82.03225806451613,0.0,0.0,41.0,6,72,0,63.1617943548481,135909.28366935486
1925,11:39:42,-3.562417,21.75649,0.0,216.6875,5434.125,334674.74375,-2.295739,16.25,0.0,0.0,41.0,6,72,0,60.066330645175185,135969.35000000003
1926,11:39:43,-3.5520810625,21.75649,0.0,217.53125,5455.3125,334733.746875,-2.2952155000000003,1.1875,0.0,0.0,41.0,6,72,0,59.00312499998836,136028.35312500002
1927,11:39:44,-3.507299921875,21.78863359375,7.976705625e-05,243.3125,6123.4375,334797.2625,-2.27569071875,60.59375,17.8125,-17.625,41.0,6,72,0,63.515625,136091.86875000002
1928,11:39:45,-3.49139134375,21.798605625,0.00047860233749999996,260.46875,6566.40625,334867.87187499995,-2.0754799375,89.4375,85.0,-84.40625,40.46875,6,72,0,70.60937499994179,136162.47812499997
1929,11:39:46,-3.4919624193548384,21.801659354838712,0.0006038279741935485,258.7741935483871,6525.0,334938.9709677419,-1.80001564516129,92.19354838709677,59.41935483870968,-58.0,40.45161290322581,6,72,0,71.09909274196252,136233.57721774193
1930,11:39:47,-3.49062728125,21.801203750000003,0.0004254223,257.25,6486.9375,335011.365625,-1.63312390625,94.0,49.0,-48.0,40.46875,6,72,0,72.39465725806076,136305.971875
1931,11:39:48,-3.494498612903226,21.783449193548385,0.09126030967741935,265.0967741935484,6689.4838709677415,335085.01290322584,-1.5402471290322581,97.0,88.96774193548387,93.93548387096774,40.54838709677419,6,72,0,73.64727822586428,136379.61915322585
1932,11:39:49,-3.49044403125,21.582275312500002,0.285725409375,278.1875,7041.59375,335158.96875,-1.548929625,98.28125,282.53125,288.96875,40.0,6,72,0,73.955846774159,136453.575
1933,11:39:50,-3.491074734375,21.28464828125,0.29811585,278.625,7055.4375,335238.753125,-1.54845171875,99.0,299.0,296.75,40.0,6,72,0,79.78437499998836,136533.359375
1934,11:39:51,-3.4866095967741932,21.025073064516132,0.29844178709677416,278.61290322580646,7054.580645161291,335314.1548387097,-1.5457472580645162,99.0,299.0,297.51612903225805,40.0,6,72,0,75.4017137096962,136608.7610887097
1935,11:39:52,-3.47401890625,20.73050765625,0.2973979625,277.3125,7022.125,335390.184375,-1.5460909375,99.71875,295.59375,299.0,40.0,6,72,0,76.02953629032709,136684.79062500002
1936,11:39:53,-3.470064640625,20.43815828125,0.2981424375,277.3125,7019.8125,335468.396875,-1.54693509375,100.0,297.625,298.1875,40.0,6,72,0,78.21249999996508,136763.003125
1937,11:39:54,-3.465274890625,20.1681396875,0.298501375,278.6875,7052.96875,335543.965625,-1.54545603125,100.0,298.46875,298.1875,40.0,6,68,0,75.56875000003492,136838.57187500002
1938,11:39:55,-3.455410125,19.8799490625,0.29866094374999996,277.9375,7037.25,335622.6375,-1.546764625,100.0,298.0,299.0,40.0,6,68,0,78.671875,136917.24375000002
1939,11:39:56,-3.4493705483870967,19.591937580645162,0.29888093548387096,279.03225806451616,7068.064516129032,335701.64838709676,-1.5466477741935483,100.0,298.03225806451616,299.0,40.0,6,68,0,79.01088709675241,136996.25463709678
1940,11:39:57,-3.440629203125,19.28972484375,0.2986210125,276.6875,6999.375,335777.778125,-1.54971259375,100.0,298.34375,298.59375,40.0,6,68,0,76.12973790324759,137072.38437500002
1941,11:39:58,-3.4401393125,19.029469062500002,0.298488075,278.625,7050.625,335855.7375,-1.546545375,100.0,299.0,297.625,40.0,6,68,0,77.95937499997672,137150.34375
1942,11:39:59,-3.4337647741935484,18.732841935483872,0.29820847741935486,277.2258064516129,7022.903225806452,335933.0774193549,-1.5432441935483872,100.0,297.83870967741933,298.1290322580645,40.0,6,68,0,77.33991935488302,137227.68366935488
1943,11:40:00,-3.422027734375,18.472912968750002,0.298222225,277.25,7014.75,336009.7,-1.546951,100.0,297.0,299.0,40.0,6,68,0,76.62258064514026,137304.30625000002
1944,11:40:01,-3.41683314516129,18.183052741935484,0.29885348709677423,277.51612903225805,7025.903225806452,336085.22580645164,-1.5479977096774193,100.0,299.0,298.48387096774195,40.0,6,140,0,75.5258064516238,137379.83205645165
1945,11:40:02,-3.410828140625,17.9013415625,0.299338975,276.21875,6996.625,336162.36875,-1.546941375,100.0,299.0,299.0,40.0,6,152,0,77.14294354838785,137456.97500000003
1946,11:40:03,-3.404483984375,17.5976175,0.299033165625,277.875,7031.40625,336239.690625,-1.54656184375,100.0,299.0,298.46875,40.0,6,40,0,77.32187499996508,137534.296875
1947,11:40:04,-3.395318484375,17.33791515625,0.29864765,279.0,7066.0,336317.6,-1.5470885,100.0,298.0,299.0,40.0,6,40,0,77.90937499998836,137612.20625
1948,11:40:05,-3.389180725806452,17.03232387096774,0.2985653193548387,279.03225806451616,7073.0,336395.1419354839,-1.5467252903225808,99.58064516129032,297.258064516129,299.0,40.0,6,192,0,77.54193548392504,137689.7481854839
1949,11:40:06,-3.382118578125,16.76263171875,0.2984349375,278.875,7061.25,336471.9375,-1.548815625,97.5,297.5,299.0,40.0,6,192,0,76.79556451609824,137766.54375
1950,11:40:07,-3.3779109999999997,16.466728125,0.298714084375,279.0625,7067.5,336550.85625,-1.5478573437499998,99.84375,299.0,298.15625,40.0,6,192,0,78.91875000001164,137845.46250000002
1951,11:40:08,-3.372385375,16.199583125,0.298753975,277.90625,7039.3125,336628.184375,-1.54538096875,100.0,299.0,298.78125,40.0,6,192,0,77.328125,137922.79062500002
1952,11:40:09,-3.366171241935484,15.905315161290323,0.29922403225806454,278.19354838709677,7038.8387096774195,336703.0741935484,-1.5453935806451613,100.0,299.0,298.83870967741933,40.0,6,192,0,74.88981854839949,137997.68044354842
1953,11:40:10,-3.3608646875,15.6193915625,0.2985678375,277.3125,7018.9375,336779.7,-1.54353084375,100.0,298.71875,298.09375,40.0,6,192,0,76.62580645160051,138074.30625000002
1954,11:40:11,-3.35306028125,15.34388015625,0.2980360875,278.78125,7057.9375,336856.809375,-1.54247778125,100.0,297.15625,298.9375,40.0,6,192,0,77.109375,138151.41562500002
1955,11:40:12,-3.353612758064516,15.058550161290324,0.2984280387096774,281.0967741935484,7129.064516129032,336935.335483871,-1.5393613870967742,100.0,299.0,297.48387096774195,40.0,6,192,0,78.52610887098126,138229.941733871
1956,11:40:13,-3.3451509218749997,14.78548296875,0.297956284375,278.28125,7059.4375,337012.159375,-1.53715290625,100.0,296.96875,298.40625,39.59375,6,192,0,76.82389112899546,138306.765625
1957,11:40:14,-3.3308931250000002,14.47002953125,0.297783496875,277.71875,7044.8125,337091.459375,-1.54268090625,100.0,295.96875,299.0,39.90625,6,192,0,79.29999999998836,138386.065625
1958,11:40:15,-3.3230292419354837,14.218314032258062,0.29820847741935486,276.3225806451613,7003.612903225807,337167.5290322581,-1.5465623548387097,99.16129032258064,297.258064516129,298.7096774193548,39.70967741935484,6,192,0,76.06965725810733,138462.1352822581
1959,11:40:16,-3.3175420625,13.925820468749999,0.299285775,276.28125,7004.875,337242.853125,-1.54679975,99.75,299.0,298.75,39.53125,6,188,0,75.32409274193924,138537.45937500003
1960,11:40:17,-3.3108999375,13.6497615625,0.299365546875,275.375,6989.71875,337319.840625,-1.54648303125,100.0,299.0,298.84375,39.53125,6,188,0,76.98749999998836,138614.44687500002
1961,11:40:18,-3.305186109375,13.3394990625,0.2991794125,277.375,7037.9375,337396.565625,-1.545378125,100.0,299.0,298.625,39.53125,6,188,0,76.72499999997672,138691.171875
1962,11:40:19,-3.2986204999999997,13.100290967741936,0.2992652161290323,277.06451612903226,7020.870967741936,337471.5096774193,-1.5453373870967742,100.0,299.0,299.0,39.54838709677419,6,188,0,74.94405241933418,138766.11592741933
1963,11:40:20,-3.29362575,12.781242656249999,0.29545695,277.0,7023.0,337552.1,-1.5425745000000002,100.0,299.0,291.5,39.0,6,188,0,80.59032258065417,138846.70625
1964,11:40:21,-3.27041384375,12.567701406249999,0.155200003125,270.84375,6866.09375,337628.29375,-1.2931509374999999,99.125,298.125,11.90625,39.96875,6,188,0,76.19375000003492,138922.90000000002
1965,11:40:22,-3.209434435483871,12.459972096774194,0.10842821290322581,271.64516129032256,6877.290322580645,337703.3483870967,-0.7196019741935484,97.09677419354838,278.5483870967742,-61.45161290322581,40.0,6,188,0,75.05463709670585,138997.95463709673
1966,11:40:23,-3.120221328125,12.4175565625,0.145029746875,272.9375,6911.0,337775.425,-0.2028456225,96.75,284.34375,5.75,39.71875,6,188,0,72.07661290327087,139070.03125
1967,11:40:24,-2.966279640625,12.40479,0.169145915625,273.09375,6930.21875,337853.41875,0.0101635603125,96.46875,86.875,251.125,39.25,6,188,0,77.99375000002328,139148.02500000002
1968,11:40:25,-2.828908125,12.36372203125,0.137757609375,271.78125,6886.59375,337928.359375,-0.479392875,89.1875,-23.875,299.0,39.46875,6,188,0,74.94062499998836,139222.965625
1969,11:40:26,-2.7508776290322583,12.302017741935483,0.14191323225806454,271.9032258064516,6891.225806451613,338003.00645161286,-1.0256024677419355,89.06451612903226,-14.35483870967742,298.48387096774195,39.483870967741936,6,188,0,74.64707661286229,139297.61270161287
1970,11:40:27,-2.7189380625,12.15242046875,0.200454503125,275.625,6988.6875,338078.528125,-1.50504509375,94.90625,107.71875,292.5625,39.46875,6,6,0,75.52167338714935,139373.13437500002
1971,11:40:28,-2.71619675,11.936266250000001,0.2576474125,281.5,7135.875,338155.425,-1.5927170312499999,97.0625,297.59375,217.78125,39.46875,6,6,0,76.89687499997672,139450.03125
1972,11:40:29,-2.703596741935484,11.681627258064516,0.29370724193548386,280.35483870967744,7113.935483870968,338235.5870967742,-1.5180343870967743,99.0,299.0,288.03225806451616,39.54838709677419,6,6,0,80.16209677420557,139530.1933467742
1973,11:40:30,-2.692440546875,11.39414265625,0.29792974375,279.21875,7095.96875,338313.51875,-1.51291890625,99.0,296.3125,299.0,39.0,6,6,0,77.93165322579443,139608.125
1974,11:40:31,-2.6819516129032257,11.09079435483871,0.2975086258064516,277.741935483871,7058.451612903225,338389.49354838714,-1.5179789677419353,99.87096774193549,295.3225806451613,299.0,39.0,6,6,0,75.97479838714935,139684.09979838715
1975,11:40:32,-2.672954140625,10.8387559375,0.2982487875,275.90625,7001.03125,338465.109375,-1.521774875,100.0,297.0625,299.0,39.0,6,6,0,75.61582661286229,139759.715625
1976,11:40:33,-2.65817109375,10.5450128125,0.29737135,278.59375,7074.34375,338543.784375,-1.52755284375,100.0,295.0,299.0,39.0,6,10,0,78.67499999998836,139838.390625
1977,11:40:34,-2.651070274193548,10.28254629032258,0.29885350322580645,280.8709677419355,7122.064516129032,338618.1935483871,-1.5325696774193547,100.0,297.93548387096774,299.0,39.0,6,10,0,74.40917338710278,139912.7997983871
1978,11:40:35,-2.639699859375,9.96741803125,0.2990996875,278.5625,7069.625,338698.096875,-1.53631653125,100.0,299.0,299.0,39.0,6,10,0,79.90332661289722,139992.703125
1979,11:40:36,-2.6344823437500002,9.718045046875,0.29927250625,277.21875,7031.4375,338774.540625,-1.5363144687499999,100.0,299.0,299.0,39.53125,6,10,0,76.44375000003492,140069.14687500003
1980,11:40:37,-2.6217963548387093,9.399559951612902,0.29756351612903226,276.4516129032258,7009.354838709677,338854.39032258064,-1.538694741935484,100.0,295.4516129032258,299.0,39.0,6,10,0,79.84969758061925,140148.99657258065
1981,11:40:38,-2.6132595625,9.12647896875,0.294805534375,275.40625,6990.3125,338929.003125,-1.54285371875,100.0,290.46875,299.0,39.0,6,10,0,74.61280241934583,140223.609375
1982,11:40:39,-2.616119828125,8.869655125,0.1966256375,271.875,6895.125,339005.61875,-1.67605303125,98.96875,94.15625,299.0,39.34375,6,278,0,76.61562500003492,140300.22500000003
1983,11:40:40,-2.660792064516129,8.732461693548387,0.15164303225806453,269.64516129032256,6837.096774193548,339079.464516129,-2.1063463225806456,98.03225806451613,3.870967741935484,299.0,39.193548387096776,6,278,0,73.84576612897217,140374.070766129
